timestamp,pm25,pm10,no2,so2,co,aqi
2026-01-09 00:00:00,56.9,59.0,29.1,13.6,663.0,85.35
2026-01-09 01:00:00,55.5,57.7,38.0,14.8,1008.0,83.25
2026-01-09 02:00:00,60.3,62.9,49.9,16.6,1582.0,90.44999999999999
2026-01-09 03:00:00,68.5,71.5,55.0,18.7,1948.0,102.75
2026-01-09 04:00:00,68.5,71.9,47.0,21.4,1877.0,102.75
2026-01-09 05:00:00,60.1,63.6,32.3,24.5,1599.0,90.15
2026-01-09 06:00:00,55.3,57.6,20.8,27.2,1372.0,82.94999999999999
2026-01-09 07:00:00,54.4,56.6,14.4,29.0,1261.0,81.6
2026-01-09 08:00:00,52.3,54.4,11.4,30.3,1201.0,78.44999999999999
2026-01-09 09:00:00,52.7,54.6,15.9,32.1,1254.0,79.05000000000001
2026-01-09 10:00:00,54.8,56.6,32.3,34.7,1484.0,82.19999999999999
2026-01-09 11:00:00,58.6,59.8,56.3,37.7,1827.0,87.9
2026-01-09 12:00:00,59.8,60.3,71.1,39.0,2157.0,89.69999999999999
2026-01-09 13:00:00,86.4,87.1,89.5,43.1,2513.0,129.60000000000002
2026-01-09 14:00:00,107.8,108.5,114.5,48.5,2857.0,161.7
2026-01-09 15:00:00,121.1,123.4,129.7,49.8,2941.0,181.64999999999998
2026-01-09 16:00:00,122.9,127.6,126.2,43.8,2566.0,184.35000000000002
2026-01-09 17:00:00,112.2,116.4,113.0,33.8,1932.0,168.3
2026-01-09 18:00:00,95.0,98.7,100.8,24.8,1395.0,142.5
2026-01-09 19:00:00,78.9,81.5,94.3,18.4,1084.0,118.35000000000001
2026-01-09 20:00:00,67.5,69.6,88.9,13.1,870.0,101.25
2026-01-09 21:00:00,59.6,61.5,81.6,9.2,716.0,89.4
2026-01-09 22:00:00,54.1,56.1,68.4,6.8,530.0,81.15
2026-01-09 23:00:00,49.9,51.9,53.3,5.9,405.0,74.85
2026-01-10 00:00:00,38.1,40.0,25.2,5.1,581.0,57.150000000000006
2026-01-10 01:00:00,37.1,38.8,34.0,6.9,1399.0,55.650000000000006
2026-01-10 02:00:00,43.5,45.1,45.7,9.3,2517.0,65.25
2026-01-10 03:00:00,54.6,56.1,52.3,11.4,3153.0,81.9
2026-01-10 04:00:00,64.0,65.4,48.8,12.2,2832.0,96.0
2026-01-10 05:00:00,64.7,67.1,40.1,12.6,2028.0,97.05000000000001
2026-01-10 06:00:00,34.1,39.1,32.6,14.3,1379.0,51.150000000000006
2026-01-10 07:00:00,32.0,36.3,26.2,18.9,1074.0,48.0
2026-01-10 08:00:00,34.6,38.5,21.1,24.8,922.0,51.900000000000006
2026-01-10 09:00:00,37.8,41.4,24.2,29.3,993.0,56.699999999999996
2026-01-10 10:00:00,40.9,44.0,41.9,30.8,1407.0,61.349999999999994
2026-01-10 11:00:00,46.3,49.0,67.8,30.8,2043.0,69.44999999999999
2026-01-10 12:00:00,69.4,71.7,85.7,36.2,2602.0,104.10000000000001
2026-01-10 13:00:00,97.6,99.9,99.0,39.9,3045.0,146.39999999999998
2026-01-10 14:00:00,117.8,120.6,116.8,44.7,3411.0,176.7
2026-01-10 15:00:00,127.6,131.3,126.5,46.1,3518.0,191.39999999999998
2026-01-10 16:00:00,133.6,139.7,120.5,41.4,3197.0,200.39999999999998
2026-01-10 17:00:00,133.6,139.7,106.4,33.4,2617.0,200.39999999999998
2026-01-10 18:00:00,122.5,127.1,94.6,26.0,2098.0,183.75
2026-01-10 19:00:00,97.1,101.0,90.6,20.4,1747.0,145.64999999999998
2026-01-10 20:00:00,79.2,81.7,88.9,15.5,1458.0,118.80000000000001
2026-01-10 21:00:00,68.5,70.3,83.0,11.6,1232.0,102.75
2026-01-10 22:00:00,60.1,61.7,66.8,9.0,1018.0,90.15
2026-01-10 23:00:00,52.7,54.1,46.5,7.4,867.0,79.05000000000001
2026-01-11 00:00:00,40.2,41.0,34.7,6.6,929.0,60.300000000000004
2026-01-11 01:00:00,37.3,38.0,40.2,7.9,1429.0,55.949999999999996
2026-01-11 02:00:00,39.8,40.7,47.5,9.7,2143.0,59.699999999999996
2026-01-11 03:00:00,47.1,48.1,51.0,11.2,2546.0,70.65
2026-01-11 04:00:00,51.1,52.4,47.3,11.8,2346.0,76.65
2026-01-11 05:00:00,50.9,52.3,39.7,12.1,1835.0,76.35
2026-01-11 06:00:00,34.8,37.4,33.3,13.2,1367.0,52.199999999999996
2026-01-11 07:00:00,33.1,35.7,27.0,15.8,963.0,49.650000000000006
2026-01-11 08:00:00,33.6,36.2,21.7,19.2,603.0,50.400000000000006
2026-01-11 09:00:00,37.4,39.6,25.3,22.0,579.0,56.099999999999994
2026-01-11 10:00:00,41.2,43.3,45.0,23.3,1181.0,61.800000000000004
2026-01-11 11:00:00,48.0,49.7,73.5,24.1,2120.0,72.0
2026-01-11 12:00:00,71.5,73.3,97.3,25.6,2823.0,107.25
2026-01-11 13:00:00,99.9,102.0,112.0,29.7,3082.0,149.85000000000002
2026-01-11 14:00:00,115.3,119.0,121.9,34.6,3104.0,172.95
2026-01-11 15:00:00,119.0,124.3,126.1,36.5,2942.0,178.5
2026-01-11 16:00:00,115.7,120.6,122.4,32.9,2512.0,173.55
2026-01-11 17:00:00,103.4,107.3,112.9,26.3,1897.0,155.10000000000002
2026-01-11 18:00:00,91.3,94.3,103.8,20.3,1398.0,136.95
2026-01-11 19:00:00,79.9,82.2,97.7,16.1,1146.0,119.85000000000001
2026-01-11 20:00:00,68.5,70.5,91.8,12.6,1009.0,102.75
2026-01-11 21:00:00,60.5,62.4,84.1,9.8,897.0,90.75
2026-01-11 22:00:00,53.6,55.1,71.1,7.7,706.0,80.4
2026-01-11 23:00:00,47.7,49.1,56.2,6.3,540.0,71.55000000000001
2026-01-12 00:00:00,33.8,34.9,26.2,5.3,616.0,50.699999999999996
2026-01-12 01:00:00,31.1,32.1,33.6,6.9,1187.0,46.650000000000006
2026-01-12 02:00:00,36.2,37.0,43.7,9.2,1999.0,54.300000000000004
2026-01-12 03:00:00,46.9,47.7,50.1,11.3,2515.0,70.35
2026-01-12 04:00:00,57.7,58.6,49.7,12.4,2451.0,86.55000000000001
2026-01-12 05:00:00,65.9,66.8,45.6,13.3,2090.0,98.85000000000001
2026-01-12 06:00:00,37.7,40.3,41.1,15.6,1741.0,56.550000000000004
2026-01-12 07:00:00,33.1,34.6,33.3,20.9,1414.0,49.650000000000006
2026-01-12 08:00:00,33.8,35.0,25.0,27.6,1098.0,50.699999999999996
2026-01-12 09:00:00,35.5,36.6,28.0,33.1,1070.0,53.25
2026-01-12 10:00:00,38.2,39.2,52.5,35.6,1584.0,57.300000000000004
2026-01-12 11:00:00,44.4,45.3,88.3,36.9,2385.0,66.6
2026-01-12 12:00:00,74.5,76.4,110.6,36.3,2987.0,111.75
2026-01-12 13:00:00,99.4,101.5,118.1,40.5,3199.0,149.10000000000002
2026-01-12 14:00:00,112.5,115.5,128.0,46.1,3212.0,168.75
2026-01-12 15:00:00,121.5,125.7,133.0,48.7,3109.0,182.25
2026-01-12 16:00:00,127.1,132.7,129.3,46.1,2885.0,190.64999999999998
2026-01-12 17:00:00,128.5,134.6,120.6,40.6,2544.0,192.75
2026-01-12 18:00:00,123.9,129.5,110.5,34.4,2187.0,185.85000000000002
2026-01-12 19:00:00,112.9,117.3,99.8,27.4,1813.0,169.35000000000002
2026-01-12 20:00:00,99.7,102.7,87.7,19.7,1422.0,149.55
2026-01-12 21:00:00,87.5,89.6,75.8,14.1,1114.0,131.25
2026-01-12 22:00:00,75.2,76.8,62.9,12.0,853.0,112.80000000000001
2026-01-12 23:00:00,60.8,62.4,50.3,12.0,675.0,91.19999999999999
2026-01-13 00:00:00,65.9,67.8,42.8,10.5,783.0,98.85000000000001
2026-01-13 01:00:00,56.7,58.7,48.8,13.4,1486.0,85.05000000000001
2026-01-13 02:00:00,56.0,58.0,56.8,17.4,2476.0,84.0
2026-01-13 03:00:00,56.0,58.1,60.0,20.7,3035.0,84.0
2026-01-13 04:00:00,53.9,56.0,54.2,22.3,2738.0,80.85
2026-01-13 05:00:00,49.9,52.6,43.6,23.1,2009.0,74.85
2026-01-13 06:00:00,45.9,48.9,34.4,24.1,1410.0,68.85
2026-01-13 07:00:00,46.9,49.6,26.2,25.9,1045.0,70.35
2026-01-13 08:00:00,46.8,49.5,19.5,28.0,809.0,70.19999999999999
2026-01-13 09:00:00,45.8,48.3,21.4,29.4,944.0,68.69999999999999
2026-01-13 10:00:00,45.5,48.0,37.7,29.3,1766.0,68.25
2026-01-13 11:00:00,48.5,50.9,62.6,28.5,2959.0,72.75
2026-01-13 12:00:00,60.8,62.4,98.9,31.7,3821.0,91.19999999999999
2026-01-13 13:00:00,91.5,93.6,115.8,37.9,4069.0,137.25
2026-01-13 14:00:00,111.5,115.3,138.4,46.1,3985.0,167.25
2026-01-13 15:00:00,120.6,126.2,150.9,50.2,3714.0,180.89999999999998
2026-01-13 16:00:00,124.3,130.4,144.1,46.7,3214.0,186.45
2026-01-13 17:00:00,129.0,134.6,127.1,39.0,2526.0,193.5
2026-01-13 18:00:00,124.8,129.9,111.5,31.1,1918.0,187.2
2026-01-13 19:00:00,106.2,109.4,102.1,23.8,1465.0,159.3
2026-01-13 20:00:00,83.8,86.6,94.0,16.3,1091.0,125.69999999999999
2026-01-13 21:00:00,66.8,69.4,84.2,10.6,839.0,100.19999999999999
2026-01-13 22:00:00,54.0,56.2,69.2,7.6,683.0,81.0
2026-01-13 23:00:00,42.1,44.6,52.6,6.5,649.0,63.150000000000006
2026-01-14 00:00:00,35.9,38.5,46.3,9.7,849.0,53.849999999999994
2026-01-14 01:00:00,28.2,30.6,48.3,10.4,1539.0,42.3
2026-01-14 02:00:00,30.7,32.5,50.7,11.4,2463.0,46.05
2026-01-14 03:00:00,39.3,41.0,50.7,12.8,2973.0,58.949999999999996
2026-01-14 04:00:00,45.9,47.6,46.0,14.6,2676.0,68.85
2026-01-14 05:00:00,43.1,46.4,38.9,16.6,1965.0,64.65
2026-01-14 06:00:00,26.7,32.1,32.8,18.7,1366.0,40.05
2026-01-14 07:00:00,26.1,30.9,26.4,20.8,988.0,39.150000000000006
2026-01-14 08:00:00,27.0,31.1,21.0,22.8,724.0,40.5
2026-01-14 09:00:00,28.1,31.9,24.0,24.4,775.0,42.150000000000006
2026-01-14 10:00:00,30.3,33.6,41.6,24.9,1385.0,45.45
2026-01-14 11:00:00,35.0,38.1,67.5,25.0,2311.0,52.5
2026-01-14 12:00:00,57.6,60.3,105.8,31.4,3028.0,86.4
2026-01-14 13:00:00,86.1,90.1,116.9,35.8,3365.0,129.14999999999998
2026-01-14 14:00:00,101.3,107.3,131.7,41.7,3492.0,151.95
2026-01-14 15:00:00,107.8,114.8,138.4,44.3,3402.0,161.7
2026-01-14 16:00:00,119.7,126.2,130.3,40.9,2990.0,179.55
2026-01-14 17:00:00,128.5,134.1,114.2,34.2,2360.0,192.75
2026-01-14 18:00:00,131.8,136.9,98.9,27.5,1813.0,197.70000000000002
2026-01-14 19:00:00,123.4,128.5,87.1,21.3,1461.0,185.10000000000002
2026-01-14 20:00:00,109.7,113.6,76.1,15.1,1191.0,164.55
2026-01-14 21:00:00,91.5,94.5,66.6,10.4,966.0,137.25
2026-01-14 22:00:00,74.5,76.8,57.7,7.6,691.0,111.75
2026-01-14 23:00:00,63.3,65.4,50.4,6.2,461.0,94.94999999999999
2026-01-15 00:00:00,63.1,66.4,32.2,10.1,522.0,94.65
2026-01-15 01:00:00,56.5,58.7,42.9,12.0,1193.0,84.75
2026-01-15 02:00:00,57.6,60.3,57.1,14.8,2155.0,86.4
2026-01-15 03:00:00,58.2,61.5,64.3,17.5,2704.0,87.30000000000001
2026-01-15 04:00:00,54.9,57.5,58.0,19.9,2424.0,82.35
2026-01-15 05:00:00,54.4,57.5,44.6,22.2,1730.0,81.6
2026-01-15 06:00:00,33.4,38.0,33.2,24.7,1165.0,50.099999999999994
2026-01-15 07:00:00,31.3,35.0,24.5,27.8,853.0,46.95
2026-01-15 08:00:00,30.6,34.2,17.7,31.1,670.0,45.900000000000006
2026-01-15 09:00:00,33.1,36.4,19.7,33.4,778.0,49.650000000000006
2026-01-15 10:00:00,36.0,39.1,35.4,33.7,1392.0,54.0
2026-01-15 11:00:00,41.3,44.0,59.8,33.1,2297.0,61.949999999999996
2026-01-15 12:00:00,46.0,50.9,100.0,27.3,3016.0,69.0
2026-01-15 13:00:00,57.4,62.2,107.3,29.3,3408.0,86.1
2026-01-15 14:00:00,67.8,72.6,116.8,31.8,3614.0,101.69999999999999
2026-01-15 15:00:00,79.4,85.0,120.5,32.6,3578.0,119.10000000000001
2026-01-15 16:00:00,91.7,97.1,113.2,30.4,3178.0,137.55
2026-01-15 17:00:00,100.8,105.7,100.0,26.5,2536.0,151.2
2026-01-15 18:00:00,101.5,105.5,87.8,22.1,1969.0,152.25
2026-01-15 19:00:00,90.8,93.8,78.8,17.2,1563.0,136.2
2026-01-15 20:00:00,76.6,79.2,70.8,12.0,1232.0,114.89999999999999
2026-01-15 21:00:00,64.3,66.6,64.0,8.0,1026.0,96.44999999999999
2026-01-15 22:00:00,55.1,57.0,58.2,5.9,998.0,82.65
2026-01-15 23:00:00,48.4,50.3,53.6,5.0,1096.0,72.6
2026-01-16 00:00:00,41.6,44.0,42.6,5.1,1219.0,62.400000000000006
2026-01-16 01:00:00,36.7,39.5,47.4,7.1,1362.0,55.050000000000004
2026-01-16 02:00:00,41.8,45.1,54.0,10.0,1529.0,62.699999999999996
2026-01-16 03:00:00,50.9,54.4,58.0,12.7,1633.0,76.35
2026-01-16 04:00:00,55.3,58.7,58.2,15.0,1633.0,82.94999999999999
2026-01-16 05:00:00,60.5,63.8,56.0,17.1,1569.0,90.75
2026-01-16 06:00:00,55.9,62.2,50.7,19.1,1475.0,83.85
2026-01-16 07:00:00,42.3,49.6,37.8,21.0,1300.0,63.449999999999996
2026-01-16 08:00:00,35.0,40.7,22.0,22.6,1094.0,52.5
2026-01-16 09:00:00,32.5,36.8,16.5,23.7,1049.0,48.75
2026-01-16 10:00:00,33.6,37.5,29.4,23.4,1318.0,50.400000000000006
2026-01-16 11:00:00,38.1,41.2,52.6,22.5,1747.0,57.150000000000006
2026-01-16 12:00:00,75.0,77.8,86.0,27.6,2061.0,112.5
2026-01-16 13:00:00,102.9,105.7,99.2,31.0,2160.0,154.35000000000002
2026-01-16 14:00:00,120.1,124.3,116.8,35.4,2143.0,180.14999999999998
2026-01-16 15:00:00,129.5,136.0,125.7,37.3,2039.0,194.25
2026-01-16 16:00:00,135.5,141.6,118.5,34.5,1822.0,203.25
2026-01-16 17:00:00,137.4,142.5,102.6,29.0,1517.0,206.10000000000002
2026-01-16 18:00:00,133.6,137.4,87.7,23.5,1225.0,200.39999999999998
2026-01-16 19:00:00,121.5,124.8,76.6,18.3,958.0,182.25
2026-01-16 20:00:00,107.1,110.1,66.5,13.1,703.0,160.64999999999998
2026-01-16 21:00:00,95.0,98.3,57.8,9.1,525.0,142.5
2026-01-16 22:00:00,84.5,88.0,50.7,6.9,367.0,126.75
2026-01-16 23:00:00,74.0,77.3,45.1,5.9,286.0,111.0
2026-01-17 00:00:00,39.5,41.7,27.9,5.8,512.0,59.25
2026-01-17 01:00:00,36.1,38.2,35.3,8.0,1393.0,54.150000000000006
2026-01-17 02:00:00,40.0,43.0,45.2,11.0,2581.0,60.0
2026-01-17 03:00:00,43.9,46.4,49.7,13.8,3269.0,65.85
2026-01-17 04:00:00,46.8,48.5,44.1,15.9,2968.0,70.19999999999999
2026-01-17 05:00:00,48.1,50.3,33.3,17.9,2165.0,72.15
2026-01-17 06:00:00,36.3,38.9,23.9,19.7,1519.0,54.449999999999996
2026-01-17 07:00:00,32.0,35.5,16.0,21.5,1191.0,48.0
2026-01-17 08:00:00,30.3,33.9,9.5,23.3,1020.0,45.45
2026-01-17 09:00:00,30.6,34.0,11.4,25.0,1173.0,45.900000000000006
2026-01-17 10:00:00,32.1,35.4,27.6,26.1,1928.0,48.150000000000006
2026-01-17 11:00:00,36.0,39.1,52.1,27.2,3007.0,54.0
2026-01-17 12:00:00,71.2,76.8,88.2,32.6,3748.0,106.80000000000001
2026-01-17 13:00:00,94.3,100.1,97.8,37.3,3871.0,141.45
2026-01-17 14:00:00,111.8,117.1,110.5,43.5,3656.0,167.7
2026-01-17 15:00:00,125.7,130.9,116.9,46.2,3279.0,188.55
2026-01-17 16:00:00,136.0,140.6,111.1,42.4,2710.0,204.0
2026-01-17 17:00:00,138.3,142.0,98.8,35.0,1978.0,207.45000000000002
2026-01-17 18:00:00,129.5,132.7,88.0,27.9,1353.0,194.25
2026-01-17 19:00:00,110.6,113.2,82.2,22.0,925.0,165.89999999999998
2026-01-17 20:00:00,90.1,92.2,77.7,16.5,604.0,135.14999999999998
2026-01-17 21:00:00,72.6,75.0,71.5,12.1,380.0,108.89999999999999
2026-01-17 22:00:00,59.3,61.5,60.1,9.3,228.0,88.94999999999999
2026-01-17 23:00:00,48.7,51.1,46.9,7.7,175.0,73.05000000000001
2026-01-18 00:00:00,44.9,46.7,46.3,6.4,291.0,67.35
2026-01-18 01:00:00,36.2,38.2,51.0,8.2,753.0,54.300000000000004
2026-01-18 02:00:00,38.2,40.5,57.0,10.6,1384.0,57.300000000000004
2026-01-18 03:00:00,44.8,47.4,58.8,12.4,1724.0,67.19999999999999
2026-01-18 04:00:00,44.6,47.0,52.5,12.5,1479.0,66.9
2026-01-18 05:00:00,41.7,44.6,41.9,12.0,943.0,62.550000000000004
2026-01-18 06:00:00,27.8,33.6,32.5,12.4,542.0,41.7
2026-01-18 07:00:00,26.5,33.1,23.8,14.7,415.0,39.75
2026-01-18 08:00:00,26.5,33.2,16.2,18.0,424.0,39.75
2026-01-18 09:00:00,27.2,34.9,16.5,20.7,575.0,40.8
2026-01-18 10:00:00,27.9,37.1,30.5,21.8,939.0,41.849999999999994
2026-01-18 11:00:00,32.0,41.2,52.5,22.3,1446.0,48.0
2026-01-18 12:00:00,51.2,62.9,75.9,23.6,1891.0,76.80000000000001
2026-01-18 13:00:00,77.3,89.2,84.5,27.3,2259.0,115.94999999999999
2026-01-18 14:00:00,95.7,108.3,96.1,32.3,2564.0,143.55
2026-01-18 15:00:00,107.3,122.0,102.0,34.9,2646.0,160.95
2026-01-18 16:00:00,117.6,132.2,97.5,33.2,2363.0,176.39999999999998
2026-01-18 17:00:00,124.3,136.9,87.4,29.0,1856.0,186.45
2026-01-18 18:00:00,124.8,135.0,77.5,24.4,1392.0,187.2
2026-01-18 19:00:00,119.0,127.1,69.3,19.4,1036.0,178.5
2026-01-18 20:00:00,109.2,116.6,61.2,14.0,722.0,163.8
2026-01-18 21:00:00,96.4,103.8,54.6,9.8,524.0,144.60000000000002
2026-01-18 22:00:00,82.7,90.1,49.8,7.6,485.0,124.05000000000001
2026-01-18 23:00:00,71.5,79.2,46.4,6.7,562.0,107.25
2026-01-19 00:00:00,59.8,65.0,44.4,6.2,697.0,89.69999999999999
2026-01-19 01:00:00,54.2,60.1,45.4,8.8,940.0,81.30000000000001
2026-01-19 02:00:00,61.7,67.8,46.5,12.4,1242.0,92.55000000000001
2026-01-19 03:00:00,78.7,84.3,45.1,15.5,1400.0,118.05000000000001
2026-01-19 04:00:00,85.7,90.6,39.4,17.6,1279.0,128.55
2026-01-19 05:00:00,64.7,71.7,31.3,19.2,1015.0,97.05000000000001
2026-01-19 06:00:00,54.2,63.3,24.0,20.7,814.0,81.30000000000001
2026-01-19 07:00:00,52.9,61.5,15.8,22.0,676.0,79.35
2026-01-19 08:00:00,48.1,57.4,8.5,23.2,601.0,72.15
2026-01-19 09:00:00,45.1,57.0,10.8,24.4,791.0,67.65
2026-01-19 10:00:00,44.0,59.3,30.2,25.1,1452.0,66.0
2026-01-19 11:00:00,48.1,64.5,59.2,25.8,2377.0,72.15
2026-01-19 12:00:00,76.6,94.5,79.3,28.6,3150.0,114.89999999999999
2026-01-19 13:00:00,105.9,123.9,87.5,31.2,3709.0,158.85000000000002
2026-01-19 14:00:00,123.9,140.2,98.3,34.5,4116.0,185.85000000000002
2026-01-19 15:00:00,127.1,139.7,103.9,35.1,4133.0,190.64999999999998
2026-01-19 16:00:00,107.8,116.4,100.0,30.6,3496.0,161.7
2026-01-19 17:00:00,92.4,99.0,90.8,23.4,2469.0,138.60000000000002
2026-01-19 18:00:00,82.2,87.5,80.6,17.1,1614.0,123.30000000000001
2026-01-19 19:00:00,71.0,76.1,70.5,13.1,1142.0,106.5
2026-01-19 20:00:00,61.7,66.1,59.4,10.0,841.0,92.55000000000001
2026-01-19 21:00:00,54.5,58.6,49.0,7.7,639.0,81.75
2026-01-19 22:00:00,49.1,53.0,38.0,6.2,468.0,73.65
2026-01-19 23:00:00,44.9,48.5,27.7,5.5,395.0,67.35
2026-01-20 00:00:00,40.7,44.9,6.7,6.1,549.0,61.050000000000004
2026-01-20 01:00:00,43.1,46.9,19.0,7.7,1156.0,64.65
2026-01-20 02:00:00,48.9,52.5,35.7,9.9,1989.0,73.35
2026-01-20 03:00:00,58.3,61.5,46.3,11.6,2496.0,87.44999999999999
2026-01-20 04:00:00,61.9,65.0,45.0,11.7,2379.0,92.85
2026-01-20 05:00:00,55.2,60.5,37.6,11.2,1936.0,82.80000000000001
2026-01-20 06:00:00,39.7,48.4,30.4,12.1,1506.0,59.550000000000004
2026-01-20 07:00:00,34.6,44.2,23.7,16.0,1146.0,51.900000000000006
2026-01-20 08:00:00,32.8,43.7,17.2,21.2,800.0,49.199999999999996
2026-01-20 09:00:00,31.2,42.7,17.1,25.0,632.0,46.8
2026-01-20 10:00:00,29.9,41.4,27.9,25.4,744.0,44.849999999999994
2026-01-20 11:00:00,30.7,41.2,45.1,24.2,1035.0,46.05
2026-01-20 12:00:00,43.7,50.6,53.8,24.3,1370.0,65.55000000000001
