timestamp,pm25,pm10,no2,so2,co,aqi
2026-02-01 05:00:00,38.9,42.0,23.9,15.0,1183.0,58.349999999999994
2026-02-01 06:00:00,36.8,42.6,9.0,16.1,570.0,55.199999999999996
2026-02-01 07:00:00,37.0,44.6,3.8,15.9,380.0,55.5
2026-02-01 08:00:00,36.2,43.5,3.5,15.1,400.0,54.300000000000004
2026-02-01 09:00:00,36.6,45.2,8.7,14.8,600.0,54.900000000000006
2026-02-01 10:00:00,37.5,48.0,21.8,15.4,1059.0,56.25
2026-02-01 11:00:00,37.7,48.3,40.4,16.5,1698.0,56.550000000000004
2026-02-01 12:00:00,53.0,63.3,41.9,16.5,2256.0,79.5
2026-02-01 13:00:00,85.9,95.9,64.9,22.3,2716.0,128.85000000000002
2026-02-01 14:00:00,108.0,117.8,96.2,30.1,3094.0,162.0
2026-02-01 15:00:00,117.6,127.1,116.6,34.7,3179.0,176.39999999999998
2026-02-01 16:00:00,120.1,129.9,116.3,33.6,2768.0,180.14999999999998
2026-02-01 17:00:00,124.8,134.1,105.1,29.4,2064.0,187.2
2026-02-01 18:00:00,128.5,136.0,93.7,24.6,1465.0,192.75
2026-02-01 19:00:00,119.7,124.8,86.6,19.3,1108.0,179.55
2026-02-01 20:00:00,102.0,105.5,79.2,13.5,855.0,153.0
2026-02-01 21:00:00,77.8,81.0,68.3,9.1,694.0,116.69999999999999
2026-02-01 22:00:00,59.6,63.3,48.5,7.2,601.0,89.4
2026-02-01 23:00:00,50.9,54.0,25.3,6.7,600.0,76.35
2026-02-02 00:00:00,47.8,50.8,11.6,6.4,746.0,71.69999999999999
2026-02-02 01:00:00,42.4,44.9,21.9,7.4,1223.0,63.599999999999994
2026-02-02 02:00:00,42.7,44.8,35.7,8.9,1848.0,64.05000000000001
2026-02-02 03:00:00,45.5,47.7,43.3,10.7,2126.0,68.25
2026-02-02 04:00:00,43.9,46.2,38.9,13.3,1708.0,65.85
2026-02-02 05:00:00,41.1,43.1,28.2,16.2,943.0,61.650000000000006
2026-02-02 06:00:00,33.2,39.5,19.2,17.9,384.0,49.800000000000004
2026-02-02 07:00:00,27.9,35.3,13.3,17.3,270.0,41.849999999999994
2026-02-02 08:00:00,23.9,31.7,8.9,15.4,362.0,35.849999999999994
2026-02-02 09:00:00,21.9,30.2,9.4,14.2,496.0,32.849999999999994
2026-02-02 10:00:00,22.9,31.1,16.2,14.4,638.0,34.349999999999994
2026-02-02 11:00:00,26.0,33.6,27.8,15.2,821.0,39.0
2026-02-02 12:00:00,28.5,37.8,48.7,12.7,984.0,42.75
2026-02-02 13:00:00,45.8,53.8,67.0,14.6,1125.0,68.69999999999999
2026-02-02 14:00:00,57.9,64.5,92.0,17.1,1245.0,86.85
2026-02-02 15:00:00,68.0,74.3,108.5,18.7,1288.0,102.0
2026-02-02 16:00:00,77.1,83.1,109.0,18.7,1206.0,115.64999999999999
2026-02-02 17:00:00,82.7,88.5,101.1,17.8,1047.0,124.05000000000001
2026-02-02 18:00:00,82.2,87.5,92.0,16.2,901.0,123.30000000000001
2026-02-02 19:00:00,74.0,78.7,83.9,13.7,789.0,111.0
2026-02-02 20:00:00,64.5,68.9,74.7,10.7,690.0,96.75
2026-02-02 21:00:00,56.7,61.0,64.8,8.2,630.0,85.05000000000001
2026-02-02 22:00:00,50.9,55.3,52.3,6.7,568.0,76.35
2026-02-02 23:00:00,45.6,49.9,39.1,5.9,544.0,68.4
2026-02-03 00:00:00,26.0,27.9,11.7,3.3,705.0,39.0
2026-02-03 01:00:00,23.6,26.0,22.3,4.4,1285.0,35.400000000000006
2026-02-03 02:00:00,28.1,30.5,36.4,6.0,2049.0,42.150000000000006
2026-02-03 03:00:00,36.3,38.9,44.0,8.0,2443.0,54.449999999999996
2026-02-03 04:00:00,42.5,45.2,38.7,11.1,2106.0,63.75
2026-02-03 05:00:00,34.0,39.8,26.8,14.5,1398.0,51.0
2026-02-03 06:00:00,16.5,24.1,16.8,16.5,843.0,24.75
2026-02-03 07:00:00,15.3,22.8,10.9,15.6,644.0,22.950000000000003
2026-02-03 08:00:00,15.8,23.3,7.0,13.2,598.0,23.700000000000003
2026-02-03 09:00:00,17.3,24.6,7.2,11.4,623.0,25.950000000000003
2026-02-03 10:00:00,18.3,25.2,13.3,11.0,728.0,27.450000000000003
2026-02-03 11:00:00,20.7,28.1,23.5,11.3,905.0,31.049999999999997
2026-02-03 12:00:00,22.3,26.7,35.9,9.8,1047.0,33.45
2026-02-03 13:00:00,38.3,43.2,53.7,10.7,1121.0,57.449999999999996
2026-02-03 14:00:00,46.7,51.3,78.0,12.0,1160.0,70.05000000000001
2026-02-03 15:00:00,52.9,57.2,93.6,12.6,1153.0,79.35
2026-02-03 16:00:00,56.7,60.8,93.9,12.1,1087.0,85.05000000000001
2026-02-03 17:00:00,56.6,60.1,85.6,11.0,976.0,84.9
2026-02-03 18:00:00,51.3,54.1,73.9,9.7,851.0,76.94999999999999
2026-02-03 19:00:00,41.4,43.8,57.9,8.0,705.0,62.099999999999994
2026-02-03 20:00:00,33.5,35.6,38.4,6.0,546.0,50.25
2026-02-03 21:00:00,29.0,30.9,23.2,4.6,431.0,43.5
2026-02-03 22:00:00,26.0,27.8,14.6,4.0,328.0,39.0
2026-02-03 23:00:00,23.9,25.5,10.3,4.0,270.0,35.849999999999994
2026-02-04 00:00:00,23.9,25.6,12.5,4.4,407.0,35.849999999999994
2026-02-04 01:00:00,22.2,23.5,22.8,5.4,985.0,33.3
2026-02-04 02:00:00,25.6,26.7,36.6,6.8,1759.0,38.400000000000006
2026-02-04 03:00:00,31.5,32.6,43.6,8.3,2145.0,47.25
2026-02-04 04:00:00,32.7,34.0,37.2,10.3,1758.0,49.050000000000004
2026-02-04 05:00:00,23.4,25.4,23.9,12.4,983.0,35.099999999999994
2026-02-04 06:00:00,13.3,17.2,13.2,13.3,396.0,19.950000000000003
2026-02-04 07:00:00,12.4,16.6,7.8,12.0,230.0,18.6
2026-02-04 08:00:00,11.6,15.8,5.0,9.5,252.0,17.4
2026-02-04 09:00:00,11.3,15.7,5.6,7.8,334.0,16.950000000000003
2026-02-04 10:00:00,11.5,15.8,9.9,7.9,469.0,17.25
2026-02-04 11:00:00,12.2,16.4,17.7,8.8,665.0,18.299999999999997
2026-02-04 12:00:00,19.7,22.6,37.1,9.8,815.0,29.549999999999997
2026-02-04 13:00:00,27.2,30.3,50.4,10.7,882.0,40.8
2026-02-04 14:00:00,35.6,39.1,68.6,11.9,904.0,53.400000000000006
2026-02-04 15:00:00,43.1,47.0,81.9,12.7,886.0,64.65
2026-02-04 16:00:00,50.2,54.2,86.8,12.9,815.0,75.30000000000001
2026-02-04 17:00:00,55.4,59.3,86.7,12.7,703.0,83.1
2026-02-04 18:00:00,56.1,59.4,82.1,12.0,596.0,84.15
2026-02-04 19:00:00,51.0,53.8,71.0,10.4,498.0,76.5
2026-02-04 20:00:00,44.1,46.4,55.3,8.3,404.0,66.15
2026-02-04 21:00:00,37.1,39.1,41.5,6.5,343.0,55.650000000000006
2026-02-04 22:00:00,31.5,33.3,30.5,5.3,300.0,47.25
2026-02-04 23:00:00,27.2,28.6,21.4,4.5,289.0,40.8
2026-02-05 00:00:00,23.4,24.2,8.8,3.4,385.0,35.099999999999994
2026-02-05 01:00:00,22.8,23.6,16.7,4.1,720.0,34.2
2026-02-05 02:00:00,25.7,26.6,27.4,5.2,1161.0,38.55
2026-02-05 03:00:00,31.2,32.0,33.9,6.1,1381.0,46.8
2026-02-05 04:00:00,36.6,37.0,32.5,6.6,1154.0,54.900000000000006
2026-02-05 05:00:00,34.1,35.4,26.9,7.0,705.0,51.150000000000006
2026-02-05 06:00:00,18.2,22.6,21.8,8.1,386.0,27.299999999999997
2026-02-05 07:00:00,13.8,19.1,17.2,10.7,339.0,20.700000000000003
2026-02-05 08:00:00,13.9,19.4,13.1,14.1,422.0,20.85
2026-02-05 09:00:00,15.6,21.1,13.5,16.8,555.0,23.4
2026-02-05 10:00:00,18.0,23.2,20.3,18.1,720.0,27.0
2026-02-05 11:00:00,21.1,25.9,31.7,18.7,936.0,31.650000000000002
2026-02-05 12:00:00,25.7,28.5,60.7,21.6,1181.0,38.55
2026-02-05 13:00:00,49.0,51.8,73.8,25.2,1509.0,73.5
2026-02-05 14:00:00,66.1,70.1,91.6,29.9,1865.0,99.14999999999999
2026-02-05 15:00:00,72.6,78.0,102.6,32.0,2063.0,108.89999999999999
2026-02-05 16:00:00,78.9,84.3,100.4,29.4,1999.0,118.35000000000001
2026-02-05 17:00:00,81.5,86.6,91.3,24.2,1776.0,122.25
2026-02-05 18:00:00,78.2,82.4,82.9,19.2,1518.0,117.30000000000001
2026-02-05 19:00:00,70.5,74.0,78.7,15.1,1232.0,105.75
2026-02-05 20:00:00,59.4,62.4,75.1,11.1,912.0,89.1
2026-02-05 21:00:00,49.7,52.5,68.9,8.2,660.0,74.55000000000001
2026-02-05 22:00:00,43.7,46.2,55.8,6.6,469.0,65.55000000000001
2026-02-05 23:00:00,38.8,41.3,40.1,6.0,347.0,58.199999999999996
2026-02-06 00:00:00,21.9,23.7,11.1,4.6,418.0,32.849999999999994
2026-02-06 01:00:00,21.0,22.8,21.1,5.4,875.0,31.5
2026-02-06 02:00:00,24.7,26.7,34.5,6.5,1525.0,37.05
2026-02-06 03:00:00,33.2,34.9,42.2,8.0,1917.0,49.800000000000004
2026-02-06 04:00:00,39.3,41.1,38.9,9.7,1805.0,58.949999999999996
2026-02-06 05:00:00,35.7,39.3,29.9,11.7,1435.0,53.550000000000004
2026-02-06 06:00:00,20.7,25.7,22.2,14.0,1096.0,31.049999999999997
2026-02-06 07:00:00,20.0,24.6,17.2,17.0,862.0,30.0
2026-02-06 08:00:00,18.9,23.2,13.5,20.3,658.0,28.349999999999998
2026-02-06 09:00:00,18.3,22.5,13.9,22.5,549.0,27.450000000000003
2026-02-06 10:00:00,18.2,22.1,21.8,22.9,594.0,27.299999999999997
2026-02-06 11:00:00,20.5,25.3,33.8,22.2,734.0,30.75
2026-02-06 12:00:00,18.6,27.2,48.0,13.7,856.0,27.900000000000002
2026-02-06 13:00:00,25.8,38.6,49.7,12.4,919.0,38.7
2026-02-06 14:00:00,26.2,44.1,52.2,10.6,964.0,39.3
2026-02-06 15:00:00,27.1,46.4,54.1,9.3,1003.0,40.650000000000006
2026-02-06 16:00:00,29.0,47.5,55.6,9.0,1069.0,43.5
2026-02-06 17:00:00,32.9,50.1,56.6,9.2,1130.0,49.349999999999994
2026-02-06 18:00:00,36.8,51.5,55.7,9.1,1098.0,55.199999999999996
2026-02-06 19:00:00,36.9,48.7,52.1,8.3,884.0,55.349999999999994
2026-02-06 20:00:00,36.0,45.8,46.7,7.2,578.0,54.0
2026-02-06 21:00:00,33.9,43.5,40.6,6.4,358.0,50.849999999999994
2026-02-06 22:00:00,31.3,41.2,32.3,5.9,285.0,46.95
2026-02-06 23:00:00,28.9,38.5,23.3,5.6,298.0,43.349999999999994
2026-02-07 00:00:00,27.0,33.2,18.1,5.5,393.0,40.5
2026-02-07 01:00:00,26.4,31.5,27.5,6.4,651.0,39.599999999999994
2026-02-07 02:00:00,30.4,35.5,40.0,7.7,991.0,45.599999999999994
2026-02-07 03:00:00,36.2,41.7,46.2,9.0,1166.0,54.300000000000004
2026-02-07 04:00:00,36.0,43.1,40.3,10.4,1013.0,54.0
2026-02-07 05:00:00,28.5,42.7,28.1,11.8,695.0,42.75
2026-02-07 06:00:00,24.9,45.9,18.0,12.7,455.0,37.349999999999994
2026-02-07 07:00:00,21.5,41.4,12.4,12.9,382.0,32.25
2026-02-07 08:00:00,18.0,33.8,8.8,12.5,387.0,27.0
2026-02-07 09:00:00,15.9,29.0,8.4,12.2,441.0,23.85
2026-02-07 10:00:00,14.6,25.8,10.9,11.8,550.0,21.9
2026-02-07 11:00:00,14.2,23.7,16.5,11.4,708.0,21.299999999999997
2026-02-07 12:00:00,16.8,17.4,30.9,11.6,868.0,25.200000000000003
2026-02-07 13:00:00,26.8,28.0,51.0,12.8,1052.0,40.2
2026-02-07 14:00:00,39.0,40.9,78.4,14.5,1237.0,58.5
2026-02-07 15:00:00,49.5,51.8,97.5,15.3,1310.0,74.25
2026-02-07 16:00:00,55.5,57.7,101.5,14.8,1189.0,83.25
2026-02-07 17:00:00,56.9,59.1,97.2,13.5,955.0,85.35
2026-02-07 18:00:00,52.6,54.5,88.8,11.9,741.0,78.9
2026-02-07 19:00:00,44.2,46.0,75.7,9.9,581.0,66.30000000000001
2026-02-07 20:00:00,36.1,38.0,58.6,7.5,442.0,54.150000000000006
2026-02-07 21:00:00,30.3,32.6,43.8,5.7,350.0,45.45
2026-02-07 22:00:00,26.8,29.3,32.3,4.7,289.0,40.2
2026-02-07 23:00:00,24.0,26.5,23.2,4.2,277.0,36.0
2026-02-08 00:00:00,20.0,21.9,10.2,3.3,394.0,30.0
2026-02-08 01:00:00,17.6,20.0,18.4,4.0,800.0,26.400000000000002
2026-02-08 02:00:00,19.7,22.1,29.4,5.1,1336.0,29.549999999999997
2026-02-08 03:00:00,24.8,27.1,35.9,6.1,1600.0,37.2
2026-02-08 04:00:00,29.3,31.0,33.4,6.8,1317.0,43.95
2026-02-08 05:00:00,29.5,31.8,26.4,7.5,763.0,44.25
2026-02-08 06:00:00,14.6,21.8,20.4,8.5,368.0,21.9
2026-02-08 07:00:00,12.6,19.4,16.0,10.2,301.0,18.9
2026-02-08 08:00:00,12.5,18.6,12.7,12.3,393.0,18.75
2026-02-08 09:00:00,13.6,18.9,14.4,14.1,560.0,20.4
2026-02-08 10:00:00,15.3,20.0,23.9,15.1,806.0,22.950000000000003
2026-02-08 11:00:00,18.0,22.1,38.4,15.8,1128.0,27.0
2026-02-08 12:00:00,27.6,31.0,53.3,17.0,1433.0,41.400000000000006
2026-02-08 13:00:00,48.4,52.5,69.3,19.6,1742.0,72.6
2026-02-08 14:00:00,64.0,69.4,85.7,22.8,2035.0,96.0
2026-02-08 15:00:00,70.3,75.7,96.2,24.1,2149.0,105.44999999999999
2026-02-08 16:00:00,73.1,78.5,97.1,22.3,1965.0,109.64999999999999
2026-02-08 17:00:00,71.0,75.7,92.1,18.7,1603.0,106.5
2026-02-08 18:00:00,67.1,71.2,86.1,15.2,1267.0,100.64999999999999
2026-02-08 19:00:00,61.5,65.0,80.5,12.1,1017.0,92.25
2026-02-08 20:00:00,56.3,59.1,73.8,9.0,793.0,84.44999999999999
2026-02-08 21:00:00,53.2,55.4,66.8,6.6,622.0,79.80000000000001
2026-02-08 22:00:00,51.5,53.6,58.9,5.0,478.0,77.25
2026-02-08 23:00:00,49.8,52.0,50.7,4.2,387.0,74.69999999999999
2026-02-09 00:00:00,48.5,50.8,44.5,4.3,446.0,72.75
2026-02-09 01:00:00,48.5,50.9,42.4,5.4,814.0,72.75
2026-02-09 02:00:00,56.6,58.9,42.4,7.4,1333.0,84.9
2026-02-09 03:00:00,71.0,73.1,41.0,10.7,1625.0,106.5
2026-02-09 04:00:00,78.7,80.8,36.6,16.7,1457.0,118.05000000000001
2026-02-09 05:00:00,45.4,50.6,30.8,23.9,1063.0,68.1
2026-02-09 06:00:00,26.9,32.8,25.4,28.2,764.0,40.349999999999994
2026-02-09 07:00:00,23.4,28.9,18.9,26.9,638.0,35.099999999999994
2026-02-09 08:00:00,20.7,26.1,12.8,22.6,607.0,31.049999999999997
2026-02-09 09:00:00,19.2,24.7,12.7,19.0,757.0,28.799999999999997
2026-02-09 10:00:00,18.9,24.4,22.2,16.9,1217.0,28.349999999999998
2026-02-09 11:00:00,22.2,26.8,37.7,15.5,1858.0,33.3
2026-02-09 12:00:00,32.1,36.4,54.4,15.7,2385.0,48.150000000000006
2026-02-09 13:00:00,49.0,54.1,73.6,18.7,2751.0,73.5
2026-02-09 14:00:00,61.5,67.8,93.9,23.4,3002.0,92.25
2026-02-09 15:00:00,74.3,81.5,106.4,26.9,2984.0,111.44999999999999
2026-02-09 16:00:00,87.3,94.5,107.0,28.2,2511.0,130.95
2026-02-09 17:00:00,87.5,97.3,99.7,28.3,1768.0,131.25
2026-02-09 18:00:00,68.9,75.4,88.4,27.7,1163.0,103.35000000000001
2026-02-09 19:00:00,62.6,68.2,71.8,26.6,861.0,93.9
2026-02-09 20:00:00,63.3,68.7,51.1,24.7,697.0,94.94999999999999
2026-02-09 21:00:00,60.5,65.4,33.5,21.9,577.0,90.75
2026-02-09 22:00:00,49.8,54.5,20.9,17.4,446.0,74.69999999999999
2026-02-09 23:00:00,32.9,39.0,11.4,12.0,359.0,49.349999999999994
2026-02-10 00:00:00,28.1,33.5,6.9,7.8,396.0,42.150000000000006
2026-02-10 01:00:00,24.2,30.0,10.4,5.9,663.0,36.3
2026-02-10 02:00:00,30.5,38.9,18.8,5.3,1053.0,45.75
2026-02-10 03:00:00,29.8,37.3,24.8,5.1,1320.0,44.7
2026-02-10 04:00:00,29.0,33.4,25.0,5.1,1348.0,43.5
2026-02-10 05:00:00,28.3,33.1,22.7,5.6,1253.0,42.45
2026-02-10 06:00:00,24.4,31.2,20.8,6.2,1138.0,36.599999999999994
2026-02-10 07:00:00,25.8,34.8,19.5,6.9,986.0,38.7
2026-02-10 08:00:00,40.4,58.1,18.6,7.8,813.0,60.599999999999994
2026-02-10 09:00:00,40.6,55.4,19.5,8.6,771.0,60.900000000000006
2026-02-10 10:00:00,35.9,49.1,22.3,9.2,929.0,53.849999999999994
2026-02-10 11:00:00,33.6,44.7,27.1,9.7,1217.0,50.400000000000006
2026-02-10 12:00:00,37.3,46.0,35.5,10.5,1577.0,55.949999999999996
2026-02-10 13:00:00,51.5,59.8,51.5,12.0,2142.0,77.25
2026-02-10 14:00:00,63.6,71.2,71.2,13.8,2780.0,95.4
2026-02-10 15:00:00,66.4,72.4,84.3,14.8,3034.0,99.60000000000001
2026-02-10 16:00:00,67.3,72.4,85.9,14.5,2580.0,100.94999999999999
2026-02-10 17:00:00,65.0,69.2,80.9,13.4,1742.0,97.5
2026-02-10 18:00:00,61.9,65.0,74.6,12.1,1042.0,92.85
2026-02-10 19:00:00,56.1,58.6,68.7,10.4,671.0,84.15
2026-02-10 20:00:00,49.5,51.7,61.4,8.5,438.0,74.25
2026-02-10 21:00:00,42.0,44.0,52.2,7.0,290.0,63.0
2026-02-10 22:00:00,35.4,37.1,38.2,6.2,204.0,53.099999999999994
2026-02-10 23:00:00,27.6,29.4,22.4,5.7,203.0,41.400000000000006
2026-02-11 00:00:00,20.7,22.5,13.1,5.6,301.0,31.049999999999997
2026-02-11 01:00:00,17.5,18.9,16.6,5.8,601.0,26.25
2026-02-11 02:00:00,17.8,19.0,26.7,6.3,1000.0,26.700000000000003
2026-02-11 03:00:00,20.8,21.7,33.0,7.0,1206.0,31.200000000000003
2026-02-11 04:00:00,26.1,26.5,30.5,8.0,1019.0,39.150000000000006
2026-02-11 05:00:00,19.2,20.3,24.1,9.3,639.0,28.799999999999997
2026-02-11 06:00:00,12.6,15.1,18.5,10.6,367.0,18.9
2026-02-11 07:00:00,12.4,15.4,14.3,12.0,331.0,18.6
2026-02-11 08:00:00,13.2,16.7,10.9,13.4,403.0,19.799999999999997
2026-02-11 09:00:00,14.3,18.0,10.9,14.6,505.0,21.450000000000003
2026-02-11 10:00:00,15.9,19.6,14.8,15.4,626.0,23.85
2026-02-11 11:00:00,18.7,22.0,22.2,15.9,777.0,28.049999999999997
2026-02-11 12:00:00,25.1,27.8,34.4,16.5,909.0,37.650000000000006
2026-02-11 13:00:00,37.5,40.2,56.4,17.7,1029.0,56.25
2026-02-11 14:00:00,53.6,56.5,83.1,19.0,1130.0,80.4
2026-02-11 15:00:00,65.9,68.9,101.1,19.4,1148.0,98.85000000000001
2026-02-11 16:00:00,71.7,75.2,103.6,18.5,1023.0,107.55000000000001
2026-02-11 17:00:00,71.2,74.7,97.3,16.7,813.0,106.80000000000001
2026-02-11 18:00:00,66.4,69.6,89.0,14.6,631.0,99.60000000000001
2026-02-11 19:00:00,57.2,59.8,80.4,12.2,513.0,85.80000000000001
2026-02-11 20:00:00,48.1,50.3,69.7,9.6,422.0,72.15
2026-02-11 21:00:00,41.1,43.0,58.8,7.5,360.0,61.650000000000006
2026-02-11 22:00:00,36.1,37.7,45.9,6.3,295.0,54.150000000000006
2026-02-11 23:00:00,32.0,33.5,32.8,5.6,259.0,48.0
2026-02-12 00:00:00,28.5,29.8,26.2,5.5,351.0,42.75
2026-02-12 01:00:00,26.2,27.5,32.9,6.1,733.0,39.3
2026-02-12 02:00:00,28.7,30.2,46.1,7.3,1244.0,43.05
2026-02-12 03:00:00,34.8,36.2,53.0,8.6,1500.0,52.199999999999996
2026-02-12 04:00:00,34.6,36.1,46.3,10.0,1237.0,51.900000000000006
2026-02-12 05:00:00,24.6,26.5,33.3,11.6,719.0,36.900000000000006
2026-02-12 06:00:00,20.7,22.5,22.6,13.0,352.0,31.049999999999997
2026-02-12 07:00:00,19.3,21.1,16.6,14.1,308.0,28.950000000000003
2026-02-12 08:00:00,17.9,19.8,12.8,15.0,416.0,26.849999999999998
2026-02-12 09:00:00,17.7,19.6,12.7,15.5,570.0,26.549999999999997
2026-02-12 10:00:00,17.3,19.2,16.1,15.1,761.0,25.950000000000003
2026-02-12 11:00:00,17.1,18.8,23.2,14.3,997.0,25.650000000000002
2026-02-12 12:00:00,22.6,24.2,35.9,14.4,1203.0,33.900000000000006
2026-02-12 13:00:00,40.4,42.1,60.1,16.6,1374.0,60.599999999999994
2026-02-12 14:00:00,58.6,61.7,89.8,19.6,1514.0,87.9
2026-02-12 15:00:00,67.1,70.8,109.4,21.0,1559.0,100.64999999999999
2026-02-12 16:00:00,73.6,76.8,110.8,19.5,1462.0,110.39999999999999
2026-02-12 17:00:00,72.9,75.4,102.1,16.5,1270.0,109.35000000000001
2026-02-12 18:00:00,66.8,68.9,91.0,13.5,1059.0,100.19999999999999
2026-02-12 19:00:00,56.1,58.1,79.0,10.8,818.0,84.15
2026-02-12 20:00:00,46.4,48.2,64.8,8.2,557.0,69.6
2026-02-12 21:00:00,39.5,41.1,51.8,6.2,384.0,59.25
2026-02-12 22:00:00,34.5,35.9,40.7,5.3,367.0,51.75
2026-02-12 23:00:00,30.7,32.1,31.0,5.1,437.0,46.05
